EmployeeID,Name,Department,Age,Experience,Salary,JoiningDate,Rating,RemoteWorker,ManagerID
383,Emp_383,Finance,26,17,39725,11-04-2008,4.3,TRUE,167
384,Emp_384,Support,26,24,78256,21-10-2005,3.9,FALSE,133
385,Emp_385,HR,50,9,82494,03-04-2015,3,TRUE,133
386,Emp_386,Finance,43,10,105008,09-01-2015,4.1,TRUE,163
387,Emp_387,Sales,52,26,51391,28-06-2023,1.5,FALSE,172
388,Emp_388,Sales,48,3,88824,29-12-2005,3.3,TRUE,100
389,Emp_389,HR,55,4,86558,08-04-2022,1.2,FALSE,159
390,Emp_390,Support,23,21,146897,18-03-2016,2.8,FALSE,158
391,Emp_391,Engineering,40,29,96438,20-09-2019,3.7,FALSE,147
392,Emp_392,Support,28,30,47793,28-01-2022,1.9,TRUE,199
393,Emp_393,Sales,49,16,34260,10-03-2009,1.8,FALSE,184
394,Emp_394,Engineering,33,21,87557,20-12-2005,3.7,FALSE,183
395,Emp_395,HR,34,12,,10-06-2018,5,FALSE,120
396,Emp_396,Finance,51,29,141862,08-06-2022,,FALSE,153
397,Emp_397,Support,,15,46182,23-07-2016,4.8,FALSE,194
398,Emp_398,Support,48,31,61296,02-01-2016,4.2,TRUE,106
399,Emp_399,Finance,24,18,143277,07-09-2021,4.1,FALSE,191
400,Emp_400,Finance,49,22,34715,12-07-2021,1.5,FALSE,195
401,Emp_401,Engineering,41,1,103770,14-11-2014,2.8,FALSE,160
402,Emp_402,Support,33,19,142185,17-05-2009,5,TRUE,108
403,Emp_403,Sales,58,0,84032,07-10-2020,1.2,TRUE,108
404,Emp_404,Engineering,54,2,78198,04-07-2008,4,TRUE,114
405,Emp_405,Finance,49,17,54521,12-06-2015,1.8,FALSE,132
406,Emp_406,Sales,33,14,93345,17-10-2006,3.4,FALSE,152
407,Emp_407,Finance,,12,90091,05-05-2010,4.3,TRUE,192
408,Emp_408,Finance,47,23,149889,27-01-2019,5,TRUE,114
409,Emp_409,Engineering,55,10,119603,13-03-2013,4.5,FALSE,113
410,Emp_410,Support,27,18,78004,09-08-2015,1.4,FALSE,166
411,Emp_411,Support,52,19,122456,27-07-2014,4.1,FALSE,142
412,Emp_412,Support,24,34,61633,19-12-2008,2.8,TRUE,160
413,Emp_413,HR,24,33,72588,21-06-2007,1.3,FALSE,114
414,Emp_414,HR,23,13,47318,18-11-2011,1.4,TRUE,188
415,Emp_415,Sales,29,4,65290,09-12-2006,3.3,FALSE,187
416,Emp_416,Engineering,31,10,89558,14-04-2010,2.9,FALSE,166
417,Emp_417,Finance,,3,43229,31-07-2006,1.8,TRUE,119
418,Emp_418,Sales,46,27,71175,28-07-2017,3.6,TRUE,165
419,Emp_419,Sales,58,27,125385,06-06-2005,3,FALSE,169
420,Emp_420,Support,34,32,115893,15-10-2013,2.1,FALSE,102
421,Emp_421,Engineering,48,21,113319,13-03-2021,4.9,FALSE,113
422,Emp_422,Sales,49,31,94699,09-10-2012,1.6,TRUE,187
423,Emp_423,HR,51,15,44185,17-04-2009,2.1,FALSE,156
424,Emp_424,Sales,41,0,101710,14-02-2017,1.3,FALSE,181
425,Emp_425,Finance,47,14,32805,22-01-2022,2.8,TRUE,188
426,Emp_426,Finance,54,12,135976,28-11-2022,1.4,TRUE,104
427,Emp_427,Sales,32,18,,28-05-2008,1,FALSE,190
428,Emp_428,Support,45,24,120214,15-04-2006,4.8,TRUE,150
429,Emp_429,Sales,59,34,51792,02-12-2017,2.8,FALSE,149
430,Emp_430,HR,39,18,109322,06-03-2022,2.1,FALSE,159
431,Emp_431,Finance,47,27,,03-07-2017,3.2,FALSE,135
432,Emp_432,Sales,31,21,74699,06-12-2018,3.1,TRUE,116
433,Emp_433,Support,47,30,43273,09-12-2006,3.8,FALSE,107
434,Emp_434,Sales,37,3,69473,15-09-2022,4.1,FALSE,115
435,Emp_435,Engineering,52,34,72768,01-03-2023,4.4,TRUE,125
436,Emp_436,HR,23,4,132366,12-03-2022,2.7,FALSE,153
437,Emp_437,Sales,26,9,88133,21-11-2021,4.1,FALSE,128
438,Emp_438,Support,38,5,91817,21-04-2007,,FALSE,102
439,Emp_439,HR,54,17,39325,11-01-2008,1.9,TRUE,160
440,Emp_440,Sales,57,14,,10-05-2018,2.9,FALSE,179
441,Emp_441,Engineering,25,33,42589,24-10-2006,1.8,TRUE,133
442,Emp_442,Sales,47,28,135307,29-12-2005,,FALSE,189
443,Emp_443,Finance,28,7,103201,01-04-2010,4.3,TRUE,132
444,Emp_444,Engineering,41,9,73747,22-03-2018,,TRUE,110
445,Emp_445,HR,42,16,49696,05-06-2018,,TRUE,144
446,Emp_446,HR,52,18,79620,09-03-2018,3.9,FALSE,103
447,Emp_447,Support,,21,43865,29-12-2018,2,TRUE,187
448,Emp_448,Support,47,28,80632,16-08-2006,1.4,FALSE,169
449,Emp_449,Finance,56,32,81969,26-10-2021,4.8,FALSE,167
450,Emp_450,Engineering,58,23,52016,17-03-2014,,FALSE,170
451,Emp_451,Finance,50,20,122643,21-04-2021,2.4,FALSE,194
452,Emp_452,Finance,27,27,112409,24-06-2021,1.2,FALSE,152
453,Emp_453,HR,52,15,103846,03-05-2011,2.8,FALSE,101
454,Emp_454,Sales,45,20,147165,16-12-2013,3.4,FALSE,115
455,Emp_455,Finance,30,6,,10-08-2010,2.4,TRUE,108
456,Emp_456,HR,46,5,59499,10-10-2020,3.4,TRUE,132
457,Emp_457,Support,28,12,112815,03-06-2015,4.1,TRUE,103
458,Emp_458,Support,45,31,117299,28-12-2009,2.3,TRUE,197
459,Emp_459,Sales,35,3,92695,23-06-2013,5,FALSE,156
460,Emp_460,Engineering,55,33,94616,26-03-2010,1.7,TRUE,194
461,Emp_461,Finance,39,13,119137,16-09-2007,2.4,TRUE,101
462,Emp_462,Finance,22,22,30706,11-10-2009,4.9,FALSE,153
463,Emp_463,Engineering,37,25,146116,25-06-2016,2.3,TRUE,158
464,Emp_464,Sales,37,33,119227,11-05-2016,3.9,TRUE,198
465,Emp_465,Support,52,14,124606,24-02-2013,3.3,FALSE,102
466,Emp_466,Engineering,44,32,116290,31-03-2016,2.6,FALSE,120
467,Emp_467,Support,56,27,102749,31-12-2015,4.5,FALSE,143
468,Emp_468,Engineering,39,1,116592,15-01-2008,,FALSE,114
469,Emp_469,HR,44,24,48734,16-08-2020,2.1,TRUE,108
470,Emp_470,Finance,57,18,102244,19-01-2022,3.6,FALSE,153
471,Emp_471,Support,23,21,30680,14-02-2011,2.4,TRUE,129
472,Emp_472,HR,29,10,135250,03-05-2008,4.2,TRUE,165
473,Emp_473,Sales,37,5,120676,19-11-2008,1.1,FALSE,135
474,Emp_474,Engineering,55,26,34266,05-11-2016,4.1,FALSE,160
475,Emp_475,Sales,40,7,73420,23-08-2018,3.6,FALSE,171
476,Emp_476,Support,37,31,111149,16-10-2020,2,TRUE,132
477,Emp_477,Finance,36,30,60541,03-08-2021,2.4,FALSE,124
478,Emp_478,Sales,25,12,31257,02-03-2014,2.4,TRUE,165
479,Emp_479,Engineering,40,29,139196,18-02-2008,3.6,FALSE,171
480,Emp_480,HR,44,34,85386,04-10-2014,2.9,TRUE,193
481,Emp_481,Support,51,12,88809,11-08-2018,3.8,TRUE,151
482,Emp_482,HR,27,2,126809,10-03-2009,,FALSE,139
483,Emp_483,Engineering,,9,60392,30-12-2014,3.2,TRUE,146
484,Emp_484,Engineering,58,26,30283,18-02-2021,2.9,TRUE,106
485,Emp_485,HR,43,21,130131,11-12-2023,3.2,TRUE,127
486,Emp_486,Engineering,38,5,65180,21-11-2008,,TRUE,194
487,Emp_487,Finance,26,23,131006,11-07-2023,4.1,TRUE,172
488,Emp_488,Finance,35,1,68844,25-01-2012,3.1,TRUE,161
489,Emp_489,HR,48,17,145279,11-11-2016,2.4,FALSE,130
490,Emp_490,Finance,,27,41156,28-06-2014,2.3,TRUE,180
491,Emp_491,HR,52,21,105776,30-11-2005,2.2,TRUE,119
492,Emp_492,Support,34,0,39401,17-03-2018,4.8,FALSE,153
493,Emp_493,HR,,18,39445,21-07-2006,2,FALSE,124
494,Emp_494,Support,35,5,106261,12-02-2013,4.6,FALSE,152
495,Emp_495,Engineering,57,22,110062,18-12-2018,2.3,TRUE,160
496,Emp_496,Support,23,34,56048,16-02-2009,4.1,FALSE,162
497,Emp_497,HR,47,29,125767,10-12-2019,2,FALSE,184
498,Emp_498,Finance,30,6,146317,09-10-2007,2.1,TRUE,140
499,Emp_499,HR,36,31,128252,07-11-2020,4.5,FALSE,167
500,Emp_500,Support,26,33,118492,05-09-2016,2.8,TRUE,115
501,Emp_501,Sales,49,18,73187,08-09-2010,1.5,FALSE,195
502,Emp_502,HR,48,23,105726,23-02-2009,1.2,FALSE,122
503,Emp_503,HR,55,5,100096,27-09-2022,3.9,FALSE,146
504,Emp_504,Sales,46,16,147456,21-01-2021,,FALSE,171
505,Emp_505,Support,50,19,65846,05-04-2007,4.4,FALSE,195
506,Emp_506,Engineering,31,15,41687,28-03-2005,2.6,FALSE,119
507,Emp_507,Engineering,34,15,54309,16-05-2012,4,TRUE,183
508,Emp_508,Sales,,27,,21-02-2016,2.7,TRUE,165
509,Emp_509,Sales,57,27,58415,29-05-2022,3.3,TRUE,142
510,Emp_510,Support,30,0,104587,10-05-2021,4.6,FALSE,157
511,Emp_511,HR,37,3,127842,03-09-2020,1.1,FALSE,189
512,Emp_512,Support,53,15,50695,07-11-2019,1.6,FALSE,110
513,Emp_513,HR,41,0,,27-05-2007,1,FALSE,128
514,Emp_514,HR,43,7,94008,02-01-2012,4.3,FALSE,190
515,Emp_515,Finance,49,16,147910,16-08-2010,4.4,TRUE,126
516,Emp_516,Finance,51,31,129264,22-04-2008,1.2,TRUE,199
517,Emp_517,Sales,25,11,,23-04-2017,5,FALSE,105
518,Emp_518,Sales,37,16,85720,18-06-2011,3.5,TRUE,113
519,Emp_519,Sales,43,20,144389,08-09-2018,4.2,FALSE,122
520,Emp_520,HR,24,12,80934,16-01-2014,2.2,FALSE,144
521,Emp_521,HR,37,26,95303,08-06-2015,1.9,TRUE,105
522,Emp_522,Finance,22,16,148852,29-09-2006,3.4,TRUE,107
523,Emp_523,Sales,,5,50188,27-10-2021,1.7,TRUE,130
524,Emp_524,HR,24,5,95412,08-04-2007,2.2,FALSE,144
525,Emp_525,Support,43,16,103698,28-02-2007,2.2,FALSE,127
526,Emp_526,HR,40,18,85753,27-07-2006,2.9,TRUE,190
527,Emp_527,Sales,50,17,125490,18-11-2018,1.7,TRUE,167
528,Emp_528,HR,51,20,42134,14-02-2017,1.9,TRUE,149
529,Emp_529,Engineering,42,23,58356,04-10-2020,4.1,FALSE,120
530,Emp_530,Support,34,0,133515,20-08-2021,3.1,FALSE,163
531,Emp_531,HR,25,19,80631,10-11-2021,4.5,FALSE,175
532,Emp_532,Sales,52,27,145630,30-12-2013,4.6,TRUE,113
533,Emp_533,Sales,29,20,137052,18-05-2016,3.3,FALSE,130
534,Emp_534,Sales,25,15,39807,06-02-2010,1,FALSE,127
535,Emp_535,Finance,36,30,43716,06-04-2019,4.3,TRUE,183
536,Emp_536,Sales,39,19,82943,12-05-2009,4.8,TRUE,165
537,Emp_537,Sales,38,9,46878,23-08-2018,1.7,TRUE,114
538,Emp_538,Support,49,17,33688,06-12-2023,2.8,TRUE,132
539,Emp_539,Sales,24,17,146260,23-01-2005,1.5,TRUE,141
540,Emp_540,Finance,46,6,,23-11-2009,1,FALSE,128
541,Emp_541,Support,37,20,56296,21-12-2019,1.3,FALSE,177
542,Emp_542,Engineering,,7,97523,24-05-2015,2.7,FALSE,193
543,Emp_543,Support,31,29,46887,24-10-2021,2.9,FALSE,186
544,Emp_544,Sales,39,22,56111,24-01-2023,1.9,FALSE,160
545,Emp_545,Support,41,6,37956,05-02-2017,1.1,FALSE,142
546,Emp_546,Finance,37,31,86983,05-06-2021,1.5,TRUE,196
547,Emp_547,Engineering,39,32,146938,07-09-2005,,TRUE,100
548,Emp_548,Finance,43,4,61637,11-02-2016,2.5,TRUE,173
549,Emp_549,Sales,53,34,123314,05-05-2010,2.8,TRUE,190
550,Emp_550,Support,28,3,130851,13-10-2012,2.6,FALSE,103
551,Emp_551,Finance,58,20,55808,26-08-2010,,FALSE,104
552,Emp_552,Finance,58,2,42123,05-11-2010,4.6,FALSE,109
553,Emp_553,Support,45,9,75938,17-05-2008,1.6,TRUE,109
554,Emp_554,Support,48,16,108394,25-10-2023,1.7,TRUE,152
555,Emp_555,Finance,23,9,77317,13-12-2016,1.4,TRUE,123
556,Emp_556,Sales,39,2,118433,11-02-2009,1.1,FALSE,179
557,Emp_557,Support,49,25,141013,11-03-2013,1.2,FALSE,132
558,Emp_558,Engineering,50,31,98635,19-02-2013,3.9,FALSE,133
559,Emp_559,Finance,23,28,126354,17-10-2011,1.9,FALSE,125
560,Emp_560,Support,58,15,94981,01-08-2005,3.1,TRUE,174
561,Emp_561,HR,46,6,48325,14-05-2018,2,TRUE,199
562,Emp_562,HR,35,17,114554,17-06-2014,2.3,FALSE,138
563,Emp_563,Support,27,11,58025,11-05-2012,3.4,FALSE,111
564,Emp_564,HR,43,31,71485,26-02-2015,3.5,TRUE,102
565,Emp_565,Support,22,8,74043,21-09-2008,2,TRUE,160
566,Emp_566,Support,31,4,129117,20-07-2016,4.3,TRUE,129
567,Emp_567,HR,42,5,126528,26-04-2014,1.2,FALSE,137
568,Emp_568,HR,26,9,49419,10-12-2011,2.7,TRUE,161
569,Emp_569,Finance,53,16,85766,26-11-2007,1.5,FALSE,136
570,Emp_570,Engineering,44,10,146129,25-08-2013,2.8,FALSE,175
571,Emp_571,Finance,,19,123686,19-04-2020,1.6,FALSE,185
572,Emp_572,Engineering,51,19,86758,06-05-2012,3.1,FALSE,171
573,Emp_573,Engineering,25,23,88949,23-02-2007,4.1,TRUE,162
574,Emp_574,HR,,5,91455,26-01-2017,4.8,FALSE,117
575,Emp_575,Support,39,25,40604,27-06-2008,1.1,FALSE,170
576,Emp_576,Support,30,33,80797,23-09-2011,2,TRUE,181
577,Emp_577,HR,55,5,109468,12-03-2022,2.5,FALSE,163
578,Emp_578,Engineering,29,6,110582,05-03-2015,2.7,FALSE,159
579,Emp_579,HR,44,2,37261,13-05-2020,2.9,FALSE,100
580,Emp_580,Engineering,23,12,56332,07-06-2008,2,FALSE,113
581,Emp_581,Sales,41,9,130196,20-07-2019,2.2,FALSE,100
582,Emp_582,Engineering,23,34,45281,01-07-2022,4.6,FALSE,137
583,Emp_583,Finance,53,6,87097,07-04-2007,3.1,FALSE,187
584,Emp_584,Finance,53,16,131135,27-09-2011,1.2,FALSE,138
585,Emp_585,Support,50,30,,10-02-2016,4.3,TRUE,173
586,Emp_586,HR,,6,30973,11-04-2011,4.1,TRUE,120
587,Emp_587,HR,29,0,100820,08-09-2014,1.9,TRUE,129
588,Emp_588,HR,54,21,,04-02-2017,4.3,FALSE,195
589,Emp_589,Engineering,28,22,38537,01-02-2016,4.7,TRUE,166
590,Emp_590,Sales,42,29,56786,31-01-2010,3.1,FALSE,104
591,Emp_591,HR,49,0,55346,20-03-2008,4.4,TRUE,146
592,Emp_592,Sales,24,25,148674,27-05-2011,4.8,FALSE,178
593,Emp_593,Finance,33,34,127913,17-12-2013,1.7,TRUE,170
594,Emp_594,HR,31,1,145262,17-12-2009,3.7,FALSE,114
595,Emp_595,Engineering,49,14,72204,24-03-2018,2.3,FALSE,122
596,Emp_596,Support,36,9,138032,23-09-2017,5,FALSE,101
597,Emp_597,Support,36,22,53955,09-02-2018,,TRUE,178
598,Emp_598,Support,30,29,33295,15-03-2017,2,FALSE,128
599,Emp_599,Sales,58,20,64986,16-11-2009,2.1,TRUE,172
600,Emp_600,Finance,39,20,138910,18-04-2010,1.7,FALSE,195
601,Emp_601,Sales,,18,149475,17-11-2023,1,FALSE,113
602,Emp_602,Engineering,55,15,74512,23-10-2015,4,TRUE,138
603,Emp_603,Sales,53,2,48315,07-03-2020,4.5,TRUE,120
604,Emp_604,Sales,23,33,88094,08-03-2018,3.7,FALSE,120
605,Emp_605,Support,33,8,38262,09-02-2010,,TRUE,132
606,Emp_606,HR,41,21,57317,23-05-2009,2.6,FALSE,191
607,Emp_607,HR,34,28,33357,06-10-2006,2.5,TRUE,139
608,Emp_608,HR,55,30,83887,05-04-2020,2.2,TRUE,187
609,Emp_609,Sales,51,24,123538,17-04-2016,4.9,TRUE,197
610,Emp_610,Support,36,21,33669,22-07-2017,1.5,FALSE,150
611,Emp_611,Finance,41,22,30740,04-03-2018,2.9,TRUE,145
612,Emp_612,Finance,44,12,107922,06-09-2020,3.9,FALSE,112
613,Emp_613,Support,55,8,106710,07-10-2017,3.7,FALSE,164
614,Emp_614,Support,35,30,50158,30-10-2018,,FALSE,174
615,Emp_615,Support,34,30,113810,14-02-2013,3.8,FALSE,128
616,Emp_616,HR,43,32,134559,04-04-2021,3.1,FALSE,187
617,Emp_617,Engineering,55,28,132620,09-09-2015,,TRUE,174
618,Emp_618,Engineering,50,3,76803,19-03-2008,3.8,TRUE,149
619,Emp_619,Engineering,43,33,35402,05-08-2014,4.6,TRUE,156
620,Emp_620,Support,33,6,44575,28-08-2008,4.3,TRUE,167
621,Emp_621,Support,26,34,87501,13-02-2022,1.4,TRUE,143
622,Emp_622,HR,37,9,31076,09-04-2012,3.5,TRUE,174
623,Emp_623,Sales,40,0,64188,16-12-2007,2.9,TRUE,146
624,Emp_624,Engineering,23,5,71526,23-12-2013,3.8,FALSE,190
625,Emp_625,Sales,56,5,91906,29-05-2015,4.8,FALSE,139
626,Emp_626,Support,23,4,129835,19-05-2013,4.3,TRUE,127
627,Emp_627,Engineering,34,11,37134,12-08-2005,3.6,TRUE,139
628,Emp_628,Sales,41,28,81593,23-11-2009,1.6,TRUE,183
629,Emp_629,Engineering,30,17,120791,30-01-2007,2.8,TRUE,173
630,Emp_630,Sales,,13,81431,26-03-2017,4.1,FALSE,194
631,Emp_631,Support,57,12,77907,10-03-2014,3.3,TRUE,153
632,Emp_632,Sales,38,12,80974,10-09-2022,2.3,FALSE,199
633,Emp_633,Engineering,42,12,127308,19-10-2021,1.6,TRUE,184
634,Emp_634,Finance,27,1,77412,21-06-2012,4.5,FALSE,177
635,Emp_635,Engineering,56,16,123316,25-06-2006,1.7,TRUE,113
636,Emp_636,Engineering,38,25,61529,26-04-2008,1.2,TRUE,162
637,Emp_637,HR,41,0,86871,19-03-2016,3.8,FALSE,170
638,Emp_638,Sales,42,1,39042,12-12-2021,1.1,TRUE,132
639,Emp_639,Finance,39,0,57894,14-02-2009,4.7,TRUE,153
640,Emp_640,HR,56,28,,08-09-2008,1.8,TRUE,157
641,Emp_641,Finance,54,2,31615,16-05-2023,1.3,FALSE,139
642,Emp_642,Sales,42,1,48223,10-10-2005,4.9,TRUE,180
643,Emp_643,Engineering,54,6,116867,23-03-2005,1.6,TRUE,178
644,Emp_644,Sales,44,12,,08-09-2008,2.6,FALSE,116
645,Emp_645,Finance,34,16,40232,13-07-2014,1.9,FALSE,169
646,Emp_646,Support,55,6,37104,20-04-2023,,TRUE,170
647,Emp_647,HR,54,2,133325,23-05-2014,2.9,FALSE,115
648,Emp_648,Sales,,4,35453,07-12-2015,2.1,FALSE,106
649,Emp_649,HR,,30,133323,03-03-2012,2.2,TRUE,155
650,Emp_650,Engineering,37,11,124654,07-08-2007,1.3,FALSE,167
651,Emp_651,Finance,34,32,104047,05-09-2016,3.3,TRUE,156
652,Emp_652,Support,29,2,86989,31-12-2017,3.3,TRUE,151
653,Emp_653,HR,57,13,140074,31-10-2020,,FALSE,155
654,Emp_654,Finance,25,15,66899,05-05-2012,3.6,TRUE,114
655,Emp_655,Engineering,27,17,113488,03-07-2019,2.2,TRUE,165
656,Emp_656,Support,30,28,,13-03-2014,1.9,TRUE,186
657,Emp_657,HR,30,4,82719,31-12-2005,1.5,TRUE,182
658,Emp_658,Sales,25,26,68650,13-07-2015,4.9,TRUE,183
659,Emp_659,HR,28,23,82815,19-05-2012,4.5,TRUE,157
660,Emp_660,HR,38,20,125968,14-11-2019,3.8,TRUE,188
661,Emp_661,Sales,48,22,101344,05-10-2011,1.7,FALSE,157
662,Emp_662,HR,30,33,118347,22-12-2020,2.9,TRUE,182
663,Emp_663,Finance,55,14,86075,09-01-2015,,TRUE,121
664,Emp_664,Support,22,0,30775,26-09-2019,3.4,TRUE,172
665,Emp_665,HR,29,17,142793,22-06-2014,3.8,TRUE,189
666,Emp_666,Sales,58,4,74547,16-09-2006,2.2,FALSE,155
667,Emp_667,Sales,46,30,99536,26-11-2009,1.8,FALSE,107
668,Emp_668,Engineering,42,20,58382,04-11-2019,4.7,TRUE,151
669,Emp_669,HR,58,30,123772,02-05-2006,1.6,FALSE,118
670,Emp_670,Sales,48,7,141840,15-04-2018,4.2,TRUE,159
671,Emp_671,Support,28,20,119177,30-06-2006,4.9,FALSE,170
672,Emp_672,Engineering,49,9,50649,03-05-2017,4.3,FALSE,111
673,Emp_673,Engineering,51,9,131728,16-11-2015,4.1,TRUE,170
674,Emp_674,Finance,33,3,107172,08-12-2018,4.9,FALSE,166
675,Emp_675,Sales,49,19,85975,31-08-2010,1.6,FALSE,127
676,Emp_676,Finance,,13,31822,23-04-2021,2,TRUE,166
677,Emp_677,HR,56,14,107629,10-10-2009,3.8,FALSE,162
678,Emp_678,Sales,39,6,84347,12-07-2022,3.9,FALSE,148
679,Emp_679,HR,41,21,138884,16-09-2006,4.4,FALSE,110
680,Emp_680,Finance,44,31,46323,08-06-2005,1.3,FALSE,178
681,Emp_681,Finance,38,19,145689,06-10-2021,1.3,FALSE,159
682,Emp_682,HR,48,13,131945,19-04-2012,5,FALSE,138
683,Emp_683,Engineering,23,25,35866,06-04-2011,3,TRUE,196
684,Emp_684,Finance,37,11,100236,12-12-2008,2.2,TRUE,195
685,Emp_685,Finance,36,30,,09-12-2010,1.5,TRUE,178
686,Emp_686,Sales,57,16,71251,22-01-2023,3.8,TRUE,119
687,Emp_687,HR,54,8,124795,01-02-2013,3.2,FALSE,131
688,Emp_688,Finance,58,30,67571,19-08-2017,1.8,TRUE,119
689,Emp_689,HR,,18,75678,02-01-2023,2.2,TRUE,185
690,Emp_690,Engineering,34,30,45056,20-12-2020,4.5,FALSE,107
691,Emp_691,Support,33,22,98742,26-05-2011,1.1,FALSE,149
692,Emp_692,Sales,25,4,87426,15-04-2011,2.2,FALSE,157
693,Emp_693,Support,33,7,36320,23-05-2006,4.5,FALSE,162
694,Emp_694,Finance,42,19,114556,28-05-2022,4.1,TRUE,108
695,Emp_695,Sales,54,0,134325,03-02-2019,4.8,TRUE,185
696,Emp_696,HR,48,31,,18-08-2022,1.2,FALSE,164
697,Emp_697,HR,25,30,49352,31-07-2014,3.5,FALSE,194
698,Emp_698,Finance,42,18,55657,17-01-2006,1.2,TRUE,109
699,Emp_699,HR,46,9,50605,26-03-2010,2.2,TRUE,142
700,Emp_700,Support,43,24,87981,23-06-2012,4.9,TRUE,193
701,Emp_701,HR,32,18,91381,30-12-2011,3.7,TRUE,154
702,Emp_702,Engineering,36,5,94471,29-08-2022,1.9,TRUE,185
703,Emp_703,Engineering,48,15,80329,26-04-2006,4.6,FALSE,194
704,Emp_704,Finance,57,24,100176,30-12-2008,,FALSE,118
705,Emp_705,Support,47,13,96235,21-09-2007,2,TRUE,176
706,Emp_706,Finance,39,8,37433,17-01-2010,4,FALSE,101
707,Emp_707,HR,59,20,112614,04-09-2023,2,TRUE,114
708,Emp_708,Finance,38,17,146793,30-03-2015,3.6,TRUE,191
709,Emp_709,Sales,59,10,124571,13-09-2017,2.8,TRUE,101
710,Emp_710,HR,25,5,82469,07-02-2008,4.6,FALSE,180
711,Emp_711,HR,52,8,30457,25-03-2011,1.2,TRUE,160
712,Emp_712,Finance,22,18,55436,28-04-2022,3,TRUE,150
713,Emp_713,HR,30,15,46034,09-06-2018,3.8,TRUE,159
714,Emp_714,HR,30,28,117103,03-07-2022,1,FALSE,148
715,Emp_715,Support,55,21,103898,02-03-2023,4.9,TRUE,155
716,Emp_716,HR,29,15,99634,03-10-2019,1.7,TRUE,125
717,Emp_717,Sales,44,11,56648,01-04-2013,1.3,TRUE,157
718,Emp_718,Finance,54,18,59047,10-12-2009,3.8,TRUE,132
719,Emp_719,Finance,33,13,50289,29-11-2014,4.3,FALSE,134
720,Emp_720,Support,35,22,111919,09-12-2011,2.2,TRUE,178
721,Emp_721,Finance,43,12,55192,21-09-2012,3.4,TRUE,149
722,Emp_722,Finance,28,25,139255,09-01-2022,3.5,TRUE,136
723,Emp_723,Finance,,34,133336,28-01-2022,1.7,FALSE,132
724,Emp_724,Finance,24,18,109016,27-06-2006,4.6,FALSE,115
725,Emp_725,Support,32,30,82998,27-02-2006,4,FALSE,131
726,Emp_726,Engineering,59,25,37131,31-03-2009,2.8,FALSE,152
727,Emp_727,Support,43,0,95375,04-09-2005,2.9,TRUE,107
728,Emp_728,Sales,39,19,69602,19-09-2013,3,TRUE,106
729,Emp_729,Sales,59,0,128658,22-06-2012,4.2,FALSE,176
730,Emp_730,Engineering,56,11,37926,10-12-2006,1.4,FALSE,166
731,Emp_731,HR,27,12,99101,11-07-2021,,TRUE,102
732,Emp_732,Finance,22,11,,29-12-2016,2.4,TRUE,142
733,Emp_733,Sales,36,14,98513,27-05-2013,2.1,FALSE,145
734,Emp_734,Support,29,21,95107,12-07-2018,3,FALSE,173
735,Emp_735,Finance,50,6,46521,10-01-2012,3.6,FALSE,158
736,Emp_736,Engineering,50,7,83874,17-12-2009,3.2,TRUE,146
737,Emp_737,Support,,23,68296,13-03-2022,2.5,FALSE,182
738,Emp_738,Support,54,12,37503,29-07-2020,,TRUE,102
739,Emp_739,Finance,30,24,,03-02-2020,4.4,FALSE,198
740,Emp_740,Finance,41,23,39510,31-08-2016,2.7,TRUE,101
741,Emp_741,Finance,23,23,34572,12-12-2021,3.7,FALSE,177
742,Emp_742,Engineering,50,5,77085,22-10-2012,1.6,FALSE,143
743,Emp_743,HR,23,13,53027,11-10-2023,2,TRUE,180
744,Emp_744,Sales,34,12,61520,24-06-2012,,FALSE,178
745,Emp_745,Sales,27,28,65192,03-12-2008,2.5,FALSE,170
746,Emp_746,Sales,44,17,72114,16-02-2011,3.9,FALSE,125
747,Emp_747,Sales,55,15,,11-09-2013,2.3,TRUE,100
748,Emp_748,Sales,31,13,72437,15-05-2023,4.4,FALSE,121
749,Emp_749,Finance,38,15,145049,12-01-2008,3.6,TRUE,159
750,Emp_750,Finance,39,26,56208,26-11-2023,,TRUE,156
751,Emp_751,HR,38,7,36674,12-09-2022,3.1,FALSE,155
752,Emp_752,Sales,31,27,38509,24-08-2012,4,TRUE,181
753,Emp_753,Finance,59,25,140036,23-04-2006,2.4,FALSE,147
754,Emp_754,Sales,45,16,138161,14-12-2010,3.5,TRUE,146
755,Emp_755,Support,23,20,127296,27-09-2023,2.3,TRUE,101
756,Emp_756,Sales,27,5,131837,27-10-2011,2.8,FALSE,196
757,Emp_757,Finance,54,24,92142,21-09-2010,3.3,TRUE,137
758,Emp_758,Engineering,,1,62849,01-08-2007,3,TRUE,104
759,Emp_759,Support,32,6,113260,23-12-2022,4.4,TRUE,186
760,Emp_760,Sales,56,8,48821,29-10-2011,2.2,TRUE,124
761,Emp_761,Engineering,33,28,95382,12-12-2018,3.8,TRUE,146
762,Emp_762,Engineering,32,6,112008,24-08-2014,3.3,TRUE,124
763,Emp_763,Finance,51,30,46603,09-02-2008,1.9,TRUE,134
764,Emp_764,Engineering,45,7,49568,16-08-2023,1.9,FALSE,128
765,Emp_765,Sales,31,10,122716,14-12-2010,3.4,TRUE,140
766,Emp_766,HR,40,7,132008,14-04-2017,4.8,TRUE,167
767,Emp_767,Finance,36,23,37389,04-04-2006,,TRUE,102
